customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
4847,Amazon Pay Later,0.99,1,1.88,4
9822,Easy Monthly Installments (EMI),0.89,0,1.8,2
9187,UPI,0.91,6,1.27,9
4799,Credit Card,0.89,3,0.16,6
6606,Net Banking,0.85,0,1.53,6
2987,UPI,0.96,9,0.41,5
401,Net Banking,0.81,5,1.89,7
2856,UPI,0.94,9,0.93,10
3413,Amazon Pay Later,0.92,5,1.27,3
57,Amazon Pay Balance,0.83,2,0.63,8
8023,Amazon Pay Balance,0.83,5,1.0,9
1876,Net Banking,0.93,9,1.53,9
4544,Pay on Delivery,0.86,8,1.03,4
4299,Pay on Delivery,0.85,5,1.71,3
3769,Amazon Pay Later,0.81,0,1.45,2
5753,Easy Monthly Installments (EMI),0.95,9,0.25,8
4834,Amazon Pay Later,0.98,5,1.25,3
1354,Pay on Delivery,0.96,7,1.26,8
4988,Amazon Pay Later,0.89,6,0.82,10
6598,Credit Card,0.91,7,0.71,0
4312,Debit Card,0.85,7,0.22,4
2935,Pay on Delivery,0.83,8,0.95,0
23,Pay on Delivery,0.96,2,0.74,8
1210,UPI,0.96,6,1.91,6
8941,Amazon Pay Later,0.96,5,1.38,9
805,Amazon Pay Later,0.89,1,0.97,8
8326,Amazon Pay Later,0.97,4,1.53,4
4417,Amazon Pay Balance,0.99,2,1.58,9
8626,Amazon Pay Later,0.87,4,1.01,8
5142,Pay on Delivery,0.84,8,0.24,3
4969,UPI,0.89,7,1.58,2
3672,Easy Monthly Installments (EMI),0.84,8,0.27,1
7293,Easy Monthly Installments (EMI),0.98,8,1.71,3
7002,Amazon Pay Later,0.87,7,0.73,2
2099,UPI,0.92,7,1.31,8
8445,Credit Card,0.92,5,1.51,7
5062,Easy Monthly Installments (EMI),0.9,5,0.17,0
9322,Pay on Delivery,0.83,5,0.83,1
3265,Debit Card,1.0,9,1.25,2
5436,Amazon Pay Balance,0.83,5,1.71,5
8494,UPI,0.95,8,1.46,4
6692,Easy Monthly Installments (EMI),0.96,9,1.8,10
2764,Easy Monthly Installments (EMI),0.83,0,0.26,4
4006,Net Banking,0.99,9,0.24,5
3242,Credit Card,0.9,5,1.46,7
3058,Debit Card,0.93,7,0.86,0
551,Debit Card,0.93,0,1.02,4
5575,Debit Card,0.9,5,1.25,5
5412,Pay on Delivery,0.83,8,1.97,10
1588,UPI,0.95,5,0.23,9
5921,Credit Card,0.92,1,0.31,10
5261,Amazon Pay Later,0.82,0,1.68,5
4410,Net Banking,0.94,3,0.14,8
5784,Credit Card,0.94,5,0.96,9
713,Credit Card,0.91,9,1.57,6
5407,Easy Monthly Installments (EMI),0.82,9,0.47,3
7991,Credit Card,0.87,8,0.46,6
7421,UPI,0.81,4,0.69,6
6844,Net Banking,0.9,6,0.39,10
2434,UPI,0.98,5,1.39,10
3302,Net Banking,0.8,5,0.48,5
271,Net Banking,0.85,8,0.53,7
9987,Easy Monthly Installments (EMI),0.96,4,1.19,7
1080,UPI,0.8,1,1.94,9
5323,Net Banking,0.8,7,1.84,5
8796,Credit Card,0.92,2,1.74,10
5258,UPI,0.96,8,1.11,1
7983,Net Banking,0.96,4,0.67,4
9778,Pay on Delivery,0.96,0,1.44,0
6215,Debit Card,0.87,3,0.84,9
5007,UPI,0.98,8,1.58,9
3986,Easy Monthly Installments (EMI),0.8,0,0.13,9
9588,Pay on Delivery,0.86,7,1.11,10
8792,Pay on Delivery,0.87,7,0.74,8
8706,Amazon Pay Balance,0.83,8,0.57,3
5992,UPI,0.87,8,1.36,0
6228,Pay on Delivery,0.92,5,1.35,2
9259,UPI,0.9,4,0.17,9
7834,UPI,0.86,6,1.9,1
2887,Net Banking,0.95,8,0.79,8
2654,UPI,0.94,4,1.84,6
9281,Amazon Pay Balance,0.86,2,1.21,9
4865,Amazon Pay Later,0.86,8,1.34,9
2515,UPI,0.86,9,1.92,5
3970,Debit Card,0.83,0,1.66,3
3285,Amazon Pay Balance,0.95,0,0.37,10
7741,Amazon Pay Later,0.81,9,0.11,3
4567,Net Banking,0.83,3,0.69,6
2197,UPI,0.82,1,1.03,7
790,Amazon Pay Later,0.97,6,1.49,3
3476,Debit Card,0.81,1,1.36,6
9857,Amazon Pay Balance,0.93,6,0.69,2
1310,Amazon Pay Balance,0.81,7,1.13,8
865,Net Banking,0.96,7,1.34,2
5390,Net Banking,0.98,2,1.08,2
3364,Net Banking,0.9,8,1.41,9
8216,Amazon Pay Later,0.96,9,1.02,1
3004,UPI,0.94,9,1.11,2
8503,Credit Card,0.96,9,1.89,7
1232,Pay on Delivery,0.95,5,0.84,1
7960,Amazon Pay Balance,0.84,3,1.54,0
2712,Credit Card,0.9,7,0.74,4
6582,Easy Monthly Installments (EMI),0.99,3,0.73,7
7706,Amazon Pay Balance,0.87,3,1.86,5
422,Pay on Delivery,0.99,7,1.43,1
9966,Net Banking,0.92,3,1.87,8
947,Pay on Delivery,0.89,0,1.99,3
9379,UPI,0.93,5,0.1,2
1835,UPI,0.96,7,1.97,3
1565,Amazon Pay Balance,0.88,2,0.29,2
7333,Amazon Pay Later,0.81,1,0.23,7
4945,Easy Monthly Installments (EMI),0.94,5,1.56,0
1309,Pay on Delivery,0.99,0,0.77,0
2987,Net Banking,0.92,4,1.84,8
387,UPI,0.84,5,1.13,6
6132,Easy Monthly Installments (EMI),0.85,7,0.83,8
9354,Easy Monthly Installments (EMI),0.98,6,0.24,2
3259,UPI,0.8,5,0.98,2
6122,Debit Card,0.91,1,0.63,1
4812,Pay on Delivery,0.83,7,0.25,1
6575,Easy Monthly Installments (EMI),0.86,7,1.37,10
6698,UPI,0.86,4,1.96,8
3934,Debit Card,0.84,2,0.82,1
1440,UPI,0.96,7,0.66,3
6170,UPI,0.87,4,0.27,10
4481,Easy Monthly Installments (EMI),0.87,2,0.52,3
56,Amazon Pay Later,0.89,8,0.64,8
3325,Amazon Pay Later,0.98,8,0.75,2
6778,Net Banking,0.94,6,1.3,9
106,Pay on Delivery,0.81,7,0.32,1
3202,UPI,0.81,4,0.21,2
670,Pay on Delivery,0.91,4,1.87,8
8935,Net Banking,0.98,4,1.62,4
967,Net Banking,0.86,1,0.63,4
308,Net Banking,0.85,2,1.31,6
2139,Net Banking,0.95,7,1.23,0
110,Amazon Pay Balance,0.92,5,1.51,9
3633,Easy Monthly Installments (EMI),0.91,8,1.73,4
6729,Easy Monthly Installments (EMI),0.83,6,0.78,8
5685,Amazon Pay Balance,0.84,5,1.36,5
6500,UPI,0.86,3,1.62,7
1916,Amazon Pay Balance,0.84,6,1.43,9
557,UPI,0.99,3,1.85,7
7620,Amazon Pay Later,0.8,6,1.04,0
105,Easy Monthly Installments (EMI),0.93,4,1.63,7
2048,Credit Card,0.9,1,1.83,5
146,Debit Card,0.86,6,1.16,3
874,Easy Monthly Installments (EMI),0.98,7,0.13,2
299,Amazon Pay Balance,0.93,9,1.65,4
3239,Amazon Pay Balance,1.0,1,1.71,4
8838,Amazon Pay Later,0.83,5,0.86,6
6383,Amazon Pay Balance,0.82,3,0.54,8
2512,UPI,0.83,4,1.96,10
6597,UPI,0.85,0,1.15,0
784,Credit Card,0.88,5,1.08,8
4993,Credit Card,0.97,7,1.9,2
371,Easy Monthly Installments (EMI),0.86,1,0.88,5
487,Credit Card,0.98,0,1.71,5
7379,UPI,0.89,8,1.43,3
3197,Pay on Delivery,0.93,1,1.94,1
9553,Net Banking,0.85,7,0.91,4
4288,Net Banking,0.83,4,1.82,2
2262,Credit Card,0.97,1,1.18,3
9149,Credit Card,0.82,4,1.0,5
8573,UPI,0.95,8,0.68,10
239,Amazon Pay Later,0.92,5,1.15,6
6844,Easy Monthly Installments (EMI),0.97,2,1.19,1
1106,Amazon Pay Balance,0.94,7,1.81,10
1387,Easy Monthly Installments (EMI),0.86,0,1.44,2
9720,Debit Card,0.91,8,1.67,6
1668,Net Banking,0.8,8,1.56,4
2692,Pay on Delivery,0.9,3,0.63,3
7757,Net Banking,0.82,7,0.49,3
1997,UPI,0.89,2,0.59,8
1426,Easy Monthly Installments (EMI),0.82,5,0.38,8
8024,Pay on Delivery,0.99,9,0.83,9
6850,UPI,0.9,9,1.34,6
3248,Debit Card,0.98,7,1.12,0
2593,Pay on Delivery,0.8,8,1.39,0
1491,Easy Monthly Installments (EMI),0.93,7,0.78,2
1225,Pay on Delivery,0.86,8,0.49,2
2588,Debit Card,0.89,3,0.49,6
7715,Credit Card,0.97,9,1.24,1
3065,Easy Monthly Installments (EMI),1.0,0,0.41,7
7805,Debit Card,0.85,6,0.85,0
833,Amazon Pay Balance,0.99,9,0.5,10
2441,Amazon Pay Balance,0.94,3,1.36,7
4796,Net Banking,0.99,0,1.27,8
1647,Amazon Pay Balance,0.91,2,0.82,4
441,Easy Monthly Installments (EMI),0.99,6,0.34,10
5957,Amazon Pay Balance,0.98,2,0.5,3
9722,Amazon Pay Balance,0.83,0,1.0,5
2368,Pay on Delivery,0.86,6,1.95,5
6697,Credit Card,0.85,7,0.61,7
5191,Net Banking,0.91,4,0.46,7
4664,UPI,0.96,5,0.52,0
7063,Net Banking,0.95,2,1.45,8
4332,Net Banking,0.95,4,1.84,9
9497,Net Banking,0.88,2,0.24,0
3035,Debit Card,0.83,1,1.52,2
9378,UPI,0.84,6,1.04,6
3263,Debit Card,0.95,9,1.67,4
2108,Credit Card,0.83,6,0.9,5
7037,Credit Card,0.84,7,0.11,7
4321,Amazon Pay Later,0.88,0,1.4,3
5939,Amazon Pay Later,0.81,1,1.64,3
2748,Pay on Delivery,0.84,1,1.81,7
4678,Credit Card,0.83,2,1.18,2
7973,Credit Card,0.99,6,0.33,5
4265,Debit Card,0.84,6,0.8,3
3134,Pay on Delivery,0.97,6,1.59,5
1466,Credit Card,0.82,0,1.04,3
4110,Easy Monthly Installments (EMI),0.97,1,1.43,1
2212,UPI,0.92,7,0.11,9
5540,Debit Card,0.97,8,0.24,10
9736,Credit Card,0.97,9,1.39,10
1690,Debit Card,0.92,6,0.65,2
9764,Debit Card,0.98,0,0.84,10
7728,Amazon Pay Balance,0.92,3,1.32,7
7765,Pay on Delivery,0.94,9,0.31,0
4542,Amazon Pay Later,0.88,7,1.68,10
3542,Pay on Delivery,0.98,4,0.37,9
819,Debit Card,0.96,0,1.49,5
4522,Pay on Delivery,0.83,6,0.66,8
1125,Net Banking,0.92,5,0.59,0
5661,Easy Monthly Installments (EMI),0.98,8,1.66,3
5642,Easy Monthly Installments (EMI),0.96,3,1.15,6
1130,Debit Card,0.99,3,0.49,5
1703,Net Banking,0.85,7,0.1,5
2002,Easy Monthly Installments (EMI),0.87,3,1.95,8
6913,Amazon Pay Balance,0.9,2,0.92,7
3879,Credit Card,0.85,6,0.86,4
7233,Debit Card,0.88,4,0.2,10
9999,Amazon Pay Balance,0.91,8,1.8,10
6332,Pay on Delivery,0.84,4,0.37,1
6036,UPI,0.85,8,0.74,2
6524,Pay on Delivery,0.82,5,0.9,9
8112,Amazon Pay Balance,0.94,5,1.64,2
8737,Amazon Pay Later,0.87,5,0.78,3
2402,Amazon Pay Later,0.84,6,1.11,1
9482,Credit Card,0.9,3,0.91,7
8975,Pay on Delivery,0.81,3,0.69,7
540,Net Banking,0.98,8,1.9,7
5616,Credit Card,0.86,6,1.61,9
2957,Easy Monthly Installments (EMI),0.98,9,0.43,4
8078,Net Banking,0.9,5,1.15,9
3723,Net Banking,0.97,0,1.61,5
5088,Net Banking,0.85,6,1.2,5
6461,Net Banking,0.84,5,1.04,6
2171,Amazon Pay Later,0.97,3,0.24,0
3392,Pay on Delivery,0.84,7,0.3,9
6943,Easy Monthly Installments (EMI),0.95,6,0.57,2
1617,Amazon Pay Later,0.87,7,1.08,10
9109,Debit Card,0.95,8,1.98,2
6459,Easy Monthly Installments (EMI),0.98,0,1.62,10
2757,Amazon Pay Later,1.0,2,0.31,6
6854,Credit Card,0.87,1,1.46,5
7710,Amazon Pay Later,0.87,2,1.64,8
1937,Easy Monthly Installments (EMI),1.0,1,0.89,8
3092,Easy Monthly Installments (EMI),0.97,5,0.73,8
969,Credit Card,0.81,8,1.21,3
7298,UPI,0.91,1,1.09,2
3204,Pay on Delivery,0.84,3,0.6,3
6500,Easy Monthly Installments (EMI),1.0,4,0.86,2
5174,Amazon Pay Later,0.83,4,1.13,6
890,Credit Card,0.91,0,1.2,10
8985,Net Banking,0.93,5,1.11,2
9174,Pay on Delivery,0.99,4,1.71,0
7383,Easy Monthly Installments (EMI),0.97,5,0.16,7
3532,Pay on Delivery,0.85,3,0.73,5
802,Pay on Delivery,0.91,5,1.52,4
8235,Amazon Pay Balance,0.99,8,1.34,7
3350,Pay on Delivery,0.95,0,1.84,10
8006,Net Banking,0.94,5,1.22,7
9970,Debit Card,0.95,0,1.31,2
3202,Pay on Delivery,0.86,6,1.44,2
350,Easy Monthly Installments (EMI),0.95,3,0.45,9
9760,Credit Card,0.85,5,1.53,6
9322,Net Banking,0.89,6,0.67,2
9973,Amazon Pay Later,0.98,4,0.91,8
584,Amazon Pay Later,0.8,8,0.13,7
3378,Easy Monthly Installments (EMI),0.88,7,1.7,7
6029,UPI,0.85,2,1.91,8
7695,Amazon Pay Balance,0.84,0,0.21,7
6197,Easy Monthly Installments (EMI),0.97,9,1.31,3
7084,Credit Card,0.94,7,1.93,6
3402,Net Banking,0.82,3,1.25,5
3186,Amazon Pay Balance,0.9,6,1.62,0
5286,UPI,0.89,3,0.32,4
9355,Easy Monthly Installments (EMI),0.83,6,0.57,1
6773,Debit Card,0.96,0,0.76,8
8491,Amazon Pay Balance,0.87,0,1.96,10
3348,UPI,0.95,1,1.59,2
789,Easy Monthly Installments (EMI),0.84,4,1.78,6
4946,Pay on Delivery,0.86,9,1.03,1
2890,Easy Monthly Installments (EMI),0.82,5,1.46,6
9570,Credit Card,0.83,1,1.49,3
5274,Easy Monthly Installments (EMI),0.98,0,1.18,10
3273,Debit Card,0.82,8,1.77,5
9070,Easy Monthly Installments (EMI),0.82,6,0.4,8
5235,Amazon Pay Later,0.99,7,0.21,7
9770,UPI,0.93,5,0.68,8
6903,Pay on Delivery,0.82,8,0.27,4
7613,Amazon Pay Later,0.99,7,0.21,4
2493,Easy Monthly Installments (EMI),0.83,3,0.9,3
6746,Debit Card,0.95,4,0.48,8
9575,UPI,0.81,1,1.6,9
4241,UPI,0.92,0,1.2,7
2323,Easy Monthly Installments (EMI),0.91,5,0.79,5
5299,Debit Card,0.84,2,0.64,9
1862,Credit Card,0.93,3,1.17,5
6621,Pay on Delivery,0.92,0,0.92,5
4048,UPI,0.96,5,0.21,5
7582,Pay on Delivery,0.98,7,1.36,6
7321,Debit Card,0.9,9,1.05,5
1099,Amazon Pay Balance,0.9,3,0.63,7
5248,Amazon Pay Later,0.92,9,0.65,6
1735,UPI,0.95,7,0.96,1
4664,Amazon Pay Balance,0.87,9,1.67,9
5910,UPI,0.9,2,0.9,3
3417,Credit Card,0.92,6,1.7,10
6303,Easy Monthly Installments (EMI),1.0,2,0.91,6
7594,Debit Card,0.92,5,1.68,1
681,UPI,0.84,3,1.87,3
8164,Debit Card,0.92,5,0.14,1
2071,Net Banking,0.96,6,0.22,1
6669,UPI,0.97,7,0.35,6
8002,Credit Card,0.96,5,0.33,10
9922,Credit Card,0.98,3,0.96,1
2192,Easy Monthly Installments (EMI),0.87,8,1.55,3
8860,Easy Monthly Installments (EMI),0.9,6,1.93,6
9805,Amazon Pay Balance,0.96,8,0.89,5
7587,Credit Card,0.85,2,1.41,3
8873,Debit Card,0.87,4,1.31,8
9165,Net Banking,0.97,0,0.85,4
2847,Pay on Delivery,0.95,7,1.47,1
2464,Credit Card,0.99,0,1.22,6
6838,UPI,1.0,0,1.54,9
4923,Pay on Delivery,0.85,6,0.47,1
4393,Pay on Delivery,0.98,7,0.78,7
3184,Credit Card,0.82,2,1.38,6
3168,Net Banking,0.94,1,0.34,8
2998,Debit Card,0.84,6,1.56,5
6522,UPI,0.86,9,0.35,6
3228,Amazon Pay Balance,0.99,4,0.72,9
6565,Amazon Pay Balance,0.85,0,0.55,8
9921,Amazon Pay Balance,0.93,1,0.22,6
2025,Easy Monthly Installments (EMI),0.84,2,0.61,8
330,UPI,0.82,5,1.83,7
2487,Pay on Delivery,0.87,0,0.15,4
1156,Amazon Pay Balance,0.92,7,0.13,6
4478,Easy Monthly Installments (EMI),0.85,1,1.44,6
2186,Credit Card,0.86,4,0.8,0
7087,Pay on Delivery,0.94,7,0.54,3
2318,UPI,0.82,4,1.07,4
3622,UPI,0.89,7,0.61,5
4492,UPI,0.99,5,0.84,6
2512,Amazon Pay Later,0.88,6,1.46,4
7843,Easy Monthly Installments (EMI),0.89,7,0.32,1
8642,Pay on Delivery,0.95,2,1.92,4
9547,Debit Card,0.96,4,0.18,4
7849,Amazon Pay Later,0.95,9,1.63,6
5405,Amazon Pay Later,1.0,6,1.48,2
5394,Amazon Pay Later,0.81,8,0.64,0
1294,Debit Card,1.0,5,0.32,5
2466,Amazon Pay Later,0.99,9,1.72,6
3176,Amazon Pay Balance,0.97,0,1.39,10
7850,UPI,0.89,7,0.65,9
9426,Pay on Delivery,0.97,5,0.13,7
9630,Pay on Delivery,0.84,0,1.88,6
8445,UPI,0.96,3,0.87,6
8211,Easy Monthly Installments (EMI),0.84,5,0.43,6
2760,Credit Card,0.96,9,1.83,0
5256,Net Banking,0.92,0,0.78,8
8415,Amazon Pay Balance,0.82,9,0.98,8
3,Debit Card,0.98,4,1.43,6
8131,Net Banking,0.92,2,1.66,8
1260,UPI,0.93,6,0.29,10
8191,Amazon Pay Later,0.86,7,1.81,3
4324,Pay on Delivery,0.97,2,1.87,6
5774,Easy Monthly Installments (EMI),0.91,9,0.59,1
2569,Easy Monthly Installments (EMI),0.88,2,1.05,5
1886,Credit Card,0.91,2,1.73,1
7061,Credit Card,0.94,5,1.03,9
7845,UPI,0.94,5,1.02,2
6112,Amazon Pay Balance,0.87,2,1.28,10
9492,Easy Monthly Installments (EMI),0.88,5,1.56,10
2339,Net Banking,0.91,8,1.36,0
9269,Credit Card,0.98,7,1.29,6
3759,Pay on Delivery,0.95,6,0.81,1
4811,Pay on Delivery,0.88,6,1.3,2
9140,UPI,0.87,7,0.3,0
6792,Amazon Pay Balance,0.9,6,0.88,2
7172,UPI,0.97,2,0.46,10
2732,UPI,0.8,7,1.12,3
870,Amazon Pay Balance,0.94,7,0.6,6
5167,Amazon Pay Balance,0.86,0,1.06,5
94,Amazon Pay Balance,0.84,9,1.58,0
2988,Pay on Delivery,0.8,4,0.92,10
9968,Pay on Delivery,0.98,4,0.52,3
8628,UPI,0.98,0,0.52,8
4948,Credit Card,0.81,5,1.82,2
6652,Debit Card,0.9,5,1.58,5
6980,Debit Card,0.83,3,0.17,10
6795,UPI,0.95,5,1.89,1
6525,UPI,0.93,5,0.31,4
3145,Credit Card,0.86,0,1.34,8
3588,Amazon Pay Balance,0.82,4,1.15,1
77,UPI,0.97,1,0.19,2
9008,Easy Monthly Installments (EMI),0.93,6,0.66,1
8960,Pay on Delivery,0.8,8,1.57,1
6554,Amazon Pay Later,0.93,8,0.68,5
8298,Amazon Pay Balance,0.96,8,1.01,5
6695,Easy Monthly Installments (EMI),0.92,6,1.43,4
2874,Pay on Delivery,0.88,6,0.24,1
3347,UPI,0.92,0,1.68,0
7025,Amazon Pay Later,0.92,5,0.18,2
3149,Easy Monthly Installments (EMI),0.93,4,0.6,2
9658,Net Banking,0.99,7,1.55,8
245,Credit Card,0.84,7,1.83,3
2626,Pay on Delivery,0.92,3,1.54,8
3850,Amazon Pay Later,0.84,0,0.53,10
9598,UPI,0.84,5,1.97,0
9174,Debit Card,0.93,9,0.89,2
7738,Easy Monthly Installments (EMI),0.98,0,0.82,0
8334,UPI,0.83,4,1.74,5
893,Debit Card,0.99,4,0.23,0
5488,Credit Card,0.86,2,1.16,1
7252,Credit Card,0.88,4,1.93,8
7311,Amazon Pay Balance,0.83,5,0.29,10
2400,Easy Monthly Installments (EMI),0.92,4,1.13,0
4641,Amazon Pay Balance,0.92,0,0.35,3
2961,Debit Card,0.89,6,1.79,5
7326,Debit Card,0.9,2,1.22,1
1470,Credit Card,0.92,6,0.55,0
3375,Amazon Pay Later,0.92,4,0.68,3
8848,Debit Card,0.87,2,1.08,2
8235,Debit Card,0.98,5,1.48,6
7924,Easy Monthly Installments (EMI),0.93,0,1.03,6
5123,Amazon Pay Later,0.84,5,0.46,9
9853,Amazon Pay Balance,0.86,3,1.45,10
5388,Amazon Pay Balance,0.96,3,0.32,6
7632,Debit Card,0.82,4,1.64,8
7227,Easy Monthly Installments (EMI),0.95,8,0.85,8
5109,Amazon Pay Balance,0.87,0,1.34,3
2225,Amazon Pay Balance,0.91,2,0.75,8
2111,Net Banking,0.86,3,1.37,10
958,Easy Monthly Installments (EMI),1.0,1,1.79,6
7147,Amazon Pay Balance,0.98,8,1.43,5
561,Credit Card,0.99,6,1.38,10
9523,UPI,0.84,0,1.54,8
7414,Debit Card,0.97,8,1.05,3
1313,Pay on Delivery,0.91,5,0.52,0
1822,Debit Card,0.94,1,1.65,5
5647,Credit Card,0.84,0,1.33,0
4946,Pay on Delivery,0.94,5,0.7,9
5375,UPI,0.98,6,0.62,8
2652,UPI,0.85,9,1.05,4
9934,Credit Card,0.85,5,0.49,1
4702,Amazon Pay Later,0.82,6,1.77,7
2878,Amazon Pay Later,0.85,5,1.6,9
5583,UPI,0.91,7,0.69,10
5391,Amazon Pay Later,0.97,1,0.19,5
4084,Amazon Pay Later,0.86,8,0.2,2
746,Amazon Pay Later,0.92,8,0.66,10
8750,UPI,0.9,8,0.38,1
942,Pay on Delivery,0.86,6,1.76,9
4024,Amazon Pay Later,0.9,8,0.9,10
2297,Pay on Delivery,0.83,0,0.76,3
940,Debit Card,0.93,2,0.51,0
1611,Net Banking,0.82,1,1.7,0
6301,UPI,0.95,0,1.61,4
1726,Credit Card,0.84,4,0.83,9
9177,Amazon Pay Later,1.0,0,0.42,8
9780,Amazon Pay Balance,0.96,2,1.91,4
9529,UPI,0.87,5,0.7,5
8854,Easy Monthly Installments (EMI),0.89,5,1.57,9
7188,Credit Card,0.85,2,0.98,8
33,Net Banking,0.95,3,1.59,2
5986,Debit Card,0.88,6,1.02,3
3415,Pay on Delivery,0.95,5,1.86,1
1157,Pay on Delivery,0.8,1,1.62,3
3127,Easy Monthly Installments (EMI),0.83,8,0.59,7
8253,Credit Card,0.87,5,0.92,1
1544,Amazon Pay Later,0.82,1,0.29,3
272,Amazon Pay Balance,0.92,6,1.82,7
5296,Amazon Pay Later,0.81,9,0.23,6
4077,Credit Card,0.97,9,0.13,8
5903,UPI,0.95,3,1.04,1
2710,Easy Monthly Installments (EMI),0.84,0,1.25,3
9347,Amazon Pay Balance,0.9,9,0.52,8
5222,Pay on Delivery,0.89,8,1.18,5
9938,Easy Monthly Installments (EMI),0.94,9,1.8,8
8530,Easy Monthly Installments (EMI),0.88,7,1.29,8
6723,Amazon Pay Balance,0.81,4,0.97,6
8202,Pay on Delivery,0.85,2,0.37,6
4145,Pay on Delivery,0.89,3,0.42,7
5607,Credit Card,0.99,2,1.02,1
6767,Net Banking,0.98,9,0.98,9
731,Net Banking,0.84,7,1.09,6
4891,Amazon Pay Later,0.94,4,1.06,5
1649,Credit Card,0.99,7,0.75,6
4229,Amazon Pay Balance,0.8,0,1.42,5
2131,Credit Card,0.94,8,0.5,10
4367,Amazon Pay Balance,0.89,9,1.72,2
1507,Easy Monthly Installments (EMI),0.94,2,0.47,4
2159,Amazon Pay Later,0.92,0,0.89,2
2917,UPI,1.0,2,0.5,5
3230,Easy Monthly Installments (EMI),0.86,1,1.28,2
9859,Pay on Delivery,0.96,6,1.01,1
6266,UPI,0.85,9,0.81,10
4137,Credit Card,0.89,3,1.0,3
2690,Amazon Pay Balance,1.0,6,0.9,8
7191,UPI,0.95,2,1.72,0
2811,Easy Monthly Installments (EMI),0.86,5,0.34,7
6153,Amazon Pay Balance,0.92,6,1.61,4
13,Amazon Pay Later,0.81,6,1.35,1
5939,Easy Monthly Installments (EMI),0.85,4,0.76,8
8000,Pay on Delivery,0.94,5,1.85,1
7220,Credit Card,0.91,2,0.44,10
5329,Amazon Pay Balance,0.89,3,0.69,10
3622,Credit Card,0.94,5,0.81,2
3684,Amazon Pay Balance,0.88,2,1.33,0
7873,Easy Monthly Installments (EMI),0.81,6,1.9,0
5311,Net Banking,0.89,2,1.23,1
653,Net Banking,0.98,8,1.73,1
5800,Amazon Pay Balance,0.97,3,1.82,5
8813,Amazon Pay Later,0.88,1,0.99,10
3791,Credit Card,0.8,5,1.0,7
1646,Pay on Delivery,0.93,8,0.57,3
4513,Debit Card,0.95,9,1.24,2
4760,Amazon Pay Balance,0.86,9,0.33,1
5875,Amazon Pay Balance,0.9,1,1.31,0
3689,Net Banking,1.0,3,1.8,7
7690,UPI,0.92,4,1.55,6
1380,Easy Monthly Installments (EMI),0.87,8,1.33,10
4244,Net Banking,0.93,6,1.69,1
9581,Credit Card,0.84,4,1.49,6
6508,Net Banking,0.84,5,1.11,5
7820,Debit Card,0.98,8,1.09,7
8594,Amazon Pay Later,0.85,3,0.3,5
2654,Easy Monthly Installments (EMI),0.86,1,0.93,3
5612,Debit Card,0.91,4,1.09,7
6128,Amazon Pay Later,0.98,6,0.99,0
3924,Debit Card,0.96,3,1.57,9
8460,Pay on Delivery,0.81,0,0.41,0
5913,Easy Monthly Installments (EMI),0.94,7,1.61,3
5131,Net Banking,0.9,4,1.51,0
5440,Debit Card,0.9,9,1.81,4
7881,Net Banking,0.94,1,0.81,10
6450,Easy Monthly Installments (EMI),0.84,2,0.44,8
1726,Net Banking,1.0,9,1.54,8
9305,Credit Card,0.93,9,1.22,8
7523,Net Banking,0.87,4,1.45,5
4785,UPI,0.92,3,1.99,0
9473,Debit Card,0.84,8,0.47,9
1233,Easy Monthly Installments (EMI),0.93,8,0.88,4
8809,Amazon Pay Balance,0.81,7,0.47,9
8339,Amazon Pay Balance,0.87,1,1.74,1
7447,Amazon Pay Balance,0.95,4,0.13,0
4617,Easy Monthly Installments (EMI),0.96,7,0.36,4
4726,UPI,0.85,7,0.57,4
3678,Net Banking,0.91,6,1.57,0
6288,Debit Card,0.91,3,1.29,6
8481,Amazon Pay Later,0.88,2,0.84,2
1410,Amazon Pay Later,0.85,7,0.4,10
8206,Easy Monthly Installments (EMI),0.94,7,0.71,5
257,Credit Card,0.85,9,1.51,1
1722,UPI,0.98,4,0.83,8
1424,Debit Card,0.91,2,0.98,1
4954,Net Banking,0.97,4,1.26,1
2991,Amazon Pay Balance,0.86,3,1.83,0
1196,UPI,0.96,7,0.58,0
4560,UPI,0.82,1,0.95,3
4366,Debit Card,0.95,7,0.69,6
1245,Easy Monthly Installments (EMI),0.88,9,0.99,3
6767,Net Banking,0.89,5,1.42,4
5303,Pay on Delivery,0.83,3,1.02,5
1307,Pay on Delivery,0.8,2,1.69,4
2403,Easy Monthly Installments (EMI),0.93,9,1.15,4
497,Easy Monthly Installments (EMI),0.92,4,0.83,3
3400,Credit Card,0.92,5,1.59,8
910,Easy Monthly Installments (EMI),0.85,0,0.92,4
373,Net Banking,0.85,0,1.08,8
6237,Credit Card,0.97,9,1.99,3
1345,Pay on Delivery,0.95,2,1.59,8
8516,Credit Card,0.87,1,1.72,4
2432,Amazon Pay Balance,0.93,0,1.23,7
4671,Amazon Pay Balance,0.97,7,0.76,0
2785,Pay on Delivery,0.98,0,1.98,3
9408,Debit Card,0.8,9,0.56,3
1696,Pay on Delivery,0.96,7,1.76,1
1908,Net Banking,0.87,4,1.83,2
4815,Easy Monthly Installments (EMI),0.94,3,1.65,7
781,Credit Card,0.87,7,0.32,7
1020,Debit Card,0.92,7,1.72,0
1404,Credit Card,0.93,7,1.36,1
