customer_id,payment_method,success_rate,cashback_offered,transaction_fee,customer_preference
9492,4,0.88,1,0.47,3
6383,2,0.85,7,0.2,0
9608,6,0.89,2,1.29,0
969,4,0.97,3,1.21,0
369,1,0.81,1,0.5,7
8425,1,0.87,8,1.92,0
2243,0,0.99,5,1.84,4
5003,3,0.8,8,0.63,8
3084,5,0.98,7,1.35,3
8074,3,0.87,8,1.72,10
9113,5,0.84,4,0.78,8
8881,0,0.8,5,0.58,4
1470,2,0.81,6,0.59,8
4726,6,0.83,4,1.66,1
4260,4,0.81,0,0.98,7
3623,3,0.87,8,1.46,6
824,5,0.81,1,1.34,6
3432,3,0.94,6,0.68,2
6529,2,0.96,7,0.5,9
4152,4,0.98,7,0.34,1
4214,7,0.91,0,0.15,10
7421,5,0.99,9,0.25,9
8990,6,0.8,6,0.59,0
780,7,0.83,8,1.46,0
2893,0,0.86,2,0.39,6
5535,4,0.96,7,1.09,8
3307,1,0.98,7,0.57,0
2903,3,0.92,8,1.07,9
3719,5,0.88,7,1.53,3
22,6,0.93,4,0.61,1
1501,3,0.84,4,0.76,7
9035,0,0.89,2,1.47,8
9953,0,0.9,5,1.14,2
3642,3,0.82,9,0.28,2
5213,5,0.81,2,1.54,6
192,6,0.95,1,0.63,8
8588,4,0.91,6,0.83,6
7175,2,0.87,9,0.57,6
5115,4,0.89,2,1.13,1
4663,2,0.99,3,1.44,10
4327,6,0.88,9,1.63,0
9066,1,0.82,7,1.85,1
4336,4,0.89,0,0.78,5
8282,6,0.93,8,1.87,9
8649,3,0.8,5,1.27,7
9197,3,0.87,1,0.84,7
5495,5,0.88,2,1.79,5
8537,3,0.89,4,1.2,1
2712,5,0.86,5,0.96,8
7596,6,0.93,8,0.12,9
6274,3,0.99,1,1.46,3
6285,0,0.98,4,0.25,4
9309,7,0.93,6,0.65,0
8818,6,0.9,6,1.93,8
3995,3,0.97,3,0.39,10
1679,7,0.97,2,0.69,10
8415,2,0.97,7,1.87,10
744,1,0.83,1,0.74,9
463,4,0.81,4,0.72,0
1569,4,1.0,9,1.33,6
1737,6,0.99,4,0.35,10
7904,2,0.91,0,1.95,8
7003,3,1.0,6,0.62,2
8857,4,0.95,3,1.59,1
1357,5,0.9,9,0.65,9
1015,2,0.88,1,0.62,7
1055,0,0.92,7,0.21,3
1765,7,0.9,3,0.33,0
6010,5,1.0,0,1.09,7
4459,4,0.9,7,1.2,5
9605,5,0.97,6,1.65,5
668,3,0.96,2,0.21,3
3371,0,0.81,2,0.78,5
5977,7,0.82,6,0.48,1
1395,0,0.93,1,0.78,5
8291,2,0.85,4,0.77,1
4071,3,0.93,6,0.77,5
6983,5,0.83,5,0.69,8
8614,5,0.88,9,1.55,6
5600,2,0.82,6,1.41,3
3651,5,0.86,1,0.75,0
9325,1,0.82,6,0.38,8
9895,3,0.99,1,1.08,0
3621,2,0.88,6,1.85,4
3191,3,0.98,7,0.33,6
8790,7,0.99,9,1.53,9
392,3,0.98,7,1.24,9
1076,3,0.89,4,1.22,5
2651,7,0.96,6,1.88,2
2385,2,0.83,7,1.92,10
810,3,0.82,3,0.56,7
8048,0,0.98,1,1.64,10
5502,3,0.81,6,1.28,6
6896,2,0.99,0,0.88,8
1160,6,0.93,1,1.36,0
7575,5,0.88,9,1.92,7
1532,4,0.83,6,1.08,3
5482,7,0.94,9,1.89,6
7549,5,0.91,0,1.32,6
4977,2,0.94,6,1.02,3
5696,1,0.88,4,1.32,7
8446,4,0.81,2,1.24,0
3549,5,0.86,1,0.9,4
6164,3,0.86,6,1.17,3
6672,4,0.8,8,1.44,3
5265,3,0.8,8,1.69,2
1232,7,0.87,9,0.68,0
2424,3,0.95,9,0.13,4
8072,4,0.92,7,1.15,7
4262,0,0.85,1,1.03,9
9766,0,0.92,0,0.2,5
2909,6,0.93,7,1.3,0
4713,5,0.9,1,1.89,4
6756,2,0.9,3,0.86,5
9818,6,0.87,3,1.8,8
3884,7,0.82,1,1.64,8
3516,1,0.88,3,0.41,4
3404,6,0.87,6,1.6,2
4599,5,0.92,5,1.08,5
5009,2,0.97,9,1.85,10
6223,7,0.88,5,0.46,7
4010,4,0.94,3,0.34,10
2736,7,0.96,1,0.56,4
4492,4,0.84,4,0.21,7
8594,5,0.98,2,0.71,0
975,2,0.81,2,0.64,7
224,6,0.98,3,0.89,1
4614,2,0.83,4,0.98,6
6778,3,0.87,1,0.37,1
8428,1,0.92,5,1.28,2
4212,0,0.98,5,0.52,4
226,3,0.85,7,0.33,9
8184,7,0.95,1,1.45,6
4278,1,0.94,7,0.14,8
1342,1,0.83,7,0.8,4
4037,2,0.9,3,0.37,10
8402,1,0.9,6,1.78,0
3728,5,0.86,6,1.67,10
3929,1,0.96,0,0.22,2
2804,7,0.99,0,1.15,4
9302,5,0.94,7,0.66,2
6559,5,0.99,0,0.47,7
394,3,0.81,2,0.69,7
6840,1,0.81,5,1.65,10
9036,2,0.98,7,0.21,0
9717,4,0.98,4,1.33,7
8796,3,0.82,4,1.84,3
582,2,0.87,3,0.95,10
133,1,0.97,3,1.81,5
2839,3,0.83,6,1.82,9
3386,1,0.85,5,1.26,7
3771,7,0.94,7,0.97,1
2269,3,1.0,5,1.5,7
976,2,0.96,9,1.84,6
7606,7,0.96,6,1.39,3
7214,0,0.87,9,0.5,4
9736,2,0.93,9,1.66,5
2836,4,0.82,4,1.91,2
2739,6,1.0,5,0.88,1
9550,1,0.9,0,1.43,1
4135,2,0.93,2,1.08,3
9509,0,0.98,7,0.31,6
6834,2,0.8,2,0.76,0
8354,7,1.0,0,0.41,0
1910,5,0.87,2,1.38,3
9320,6,0.87,3,1.21,8
9851,2,0.83,7,0.16,4
1964,3,0.97,8,0.22,0
5154,4,0.97,3,0.6,2
967,0,0.8,6,1.52,10
890,2,0.81,0,0.34,5
3062,0,0.98,8,0.49,2
6462,5,0.82,3,1.82,10
6167,7,0.92,8,1.14,5
6968,3,0.92,2,1.28,5
9859,1,0.97,4,0.97,4
8102,2,0.91,0,0.67,9
7380,7,0.89,2,0.57,4
9634,6,0.99,4,1.22,8
7281,0,0.85,5,0.99,2
1068,5,0.85,7,0.87,10
4224,4,0.82,0,1.42,9
9019,0,1.0,2,0.87,6
4608,4,0.94,0,0.17,3
3986,5,0.8,4,1.7,1
3180,4,0.94,7,0.7,9
4539,5,0.88,3,1.9,2
2363,7,0.99,8,1.77,2
2225,2,0.86,5,0.54,2
6372,1,0.94,5,1.93,2
1727,2,0.93,4,1.72,9
5792,6,0.8,9,1.97,5
8074,6,0.98,4,1.39,5
8459,3,0.83,6,1.87,10
7014,2,0.93,7,1.41,8
838,5,0.96,6,1.72,7
4585,5,0.93,0,1.26,9
687,3,0.82,0,1.87,6
357,0,1.0,9,1.08,1
9064,5,0.85,5,1.5,9
4648,3,0.93,2,1.84,1
4419,5,0.96,8,0.9,0
6643,1,0.99,6,0.15,6
3392,5,0.92,1,0.31,6
4358,7,0.85,2,1.95,0
4880,3,0.97,7,1.76,5
5320,4,0.83,0,1.02,10
2740,6,0.8,4,1.93,6
9511,2,0.98,9,0.45,0
9728,3,0.92,0,0.31,5
4785,0,0.81,8,1.24,9
9965,5,0.92,6,0.83,8
878,3,0.83,4,0.75,0
2871,1,0.81,5,1.49,1
293,3,0.82,2,0.39,1
9844,1,0.96,2,1.58,9
8729,6,0.95,6,0.78,2
2687,6,0.92,6,1.97,3
234,5,0.84,6,1.64,6
2375,2,0.95,1,1.33,2
2273,5,0.88,1,0.54,6
967,0,0.9,4,1.92,4
890,7,0.98,3,0.16,4
3864,2,0.89,6,0.52,6
6155,2,0.93,2,0.17,6
3401,6,0.99,4,1.94,6
8227,7,0.89,1,1.76,8
4543,3,0.91,0,1.91,0
3524,5,0.92,8,1.46,0
1764,3,0.85,3,0.15,2
3292,3,0.95,7,1.87,5
2489,5,0.95,6,0.9,1
1559,0,0.84,0,0.8,8
4691,2,0.8,9,0.64,0
6122,1,1.0,6,0.64,4
2277,7,0.92,1,1.62,6
4440,2,0.84,2,0.59,9
1104,3,0.86,0,0.52,2
7521,7,0.92,6,1.43,1
9612,1,0.83,2,0.65,2
5410,2,0.81,5,0.12,6
9671,2,0.96,6,1.87,0
7870,0,0.94,2,0.7,7
2957,2,0.86,1,1.55,2
7711,2,0.81,8,0.99,4
6018,1,0.9,8,0.35,9
9575,1,0.86,6,1.36,10
3385,7,0.88,4,0.54,4
9762,3,0.85,3,0.65,5
29,1,0.84,3,0.16,6
8898,7,0.88,0,0.13,10
9213,2,0.99,3,1.08,0
9639,6,0.85,6,0.21,5
7757,7,0.87,4,0.5,1
6949,6,0.87,8,1.86,9
5756,7,0.9,3,0.26,2
3603,7,0.97,2,0.65,4
5063,6,0.88,5,1.48,0
8072,5,0.96,3,1.78,6
7245,7,0.82,1,0.19,0
6373,6,0.98,4,0.45,7
7106,1,0.84,3,0.84,10
3582,4,0.81,4,0.79,5
2763,4,0.83,8,0.65,10
573,4,0.84,3,0.56,0
7706,4,0.9,5,0.61,6
615,5,0.89,3,0.35,9
4051,3,0.94,0,0.41,2
326,6,0.81,1,1.25,6
3741,7,0.9,5,0.66,10
359,0,0.87,7,0.86,7
3778,4,0.93,8,0.88,9
5907,2,0.81,3,0.31,2
1722,4,0.81,5,1.66,4
1350,4,0.89,2,1.92,9
3697,2,0.96,8,0.6,1
3897,5,0.93,7,0.66,1
4261,2,0.8,0,1.42,0
9789,2,0.84,1,0.25,2
9820,5,0.85,9,1.82,3
6942,2,0.88,8,0.33,2
3809,7,0.92,9,1.49,10
5247,4,0.84,2,0.65,7
8385,3,0.88,2,0.71,0
3846,5,0.92,9,0.37,4
2578,0,0.88,8,1.33,6
92,5,0.83,2,1.61,8
4235,1,0.9,9,1.91,0
8673,0,0.86,4,0.73,8
6593,1,0.97,5,1.28,10
8129,6,0.96,2,0.89,8
1076,6,0.84,9,1.16,3
2514,5,0.83,7,0.41,9
8169,1,0.87,1,1.21,4
6862,0,0.88,5,1.71,5
8991,7,0.99,1,1.74,3
605,5,0.86,8,1.02,5
2980,5,0.97,5,0.55,4
7141,2,0.9,8,1.69,2
7066,5,0.98,3,2.0,2
4917,4,0.94,2,0.82,8
6801,6,0.94,1,1.86,4
598,4,0.9,7,1.97,10
9725,5,0.97,3,0.85,2
7321,6,0.85,1,1.46,7
8706,6,0.98,8,1.2,7
5623,7,0.93,7,1.47,2
1878,2,0.89,4,0.39,6
1700,3,1.0,7,0.8,8
9222,1,0.97,4,0.22,2
5781,0,0.95,6,1.27,7
717,3,0.85,4,1.86,0
4087,2,0.99,4,1.16,2
666,4,0.95,3,0.23,3
7847,4,0.92,4,1.87,2
6612,4,0.98,6,0.35,8
1080,7,0.83,2,1.78,9
8420,6,0.83,3,1.46,4
8341,4,0.91,7,1.31,2
1070,0,0.81,5,1.22,2
5264,1,0.93,7,0.35,10
7952,5,0.85,1,1.05,1
1364,5,0.82,8,0.47,9
4509,3,0.88,6,1.19,5
1756,1,0.89,4,0.95,8
520,2,0.83,6,1.39,6
5464,1,0.81,1,1.97,1
7234,7,0.88,3,0.79,8
1103,3,0.95,6,1.27,2
598,3,0.97,1,1.74,6
3274,7,0.82,7,0.28,9
5782,1,0.9,9,1.62,6
6257,4,0.85,9,0.55,3
7259,7,0.87,4,1.13,3
8781,4,0.99,4,1.98,1
6555,0,0.87,7,1.97,1
9600,7,0.87,0,0.7,1
8003,4,0.84,5,0.35,10
4847,1,0.99,1,1.88,4
9822,4,0.89,0,1.8,2
9187,7,0.91,6,1.27,9
4799,2,0.89,3,0.16,6
6606,5,0.85,0,1.53,6
2987,7,0.96,9,0.41,5
401,5,0.81,5,1.89,7
2856,7,0.94,9,0.93,10
3413,1,0.92,5,1.27,3
57,0,0.83,2,0.63,8
8023,0,0.83,5,1.0,9
1876,5,0.93,9,1.53,9
4544,6,0.86,8,1.03,4
4299,6,0.85,5,1.71,3
3769,1,0.81,0,1.45,2
5753,4,0.95,9,0.25,8
4834,1,0.98,5,1.25,3
1354,6,0.96,7,1.26,8
4988,1,0.89,6,0.82,10
6598,2,0.91,7,0.71,0
4312,3,0.85,7,0.22,4
2935,6,0.83,8,0.95,0
23,6,0.96,2,0.74,8
1210,7,0.96,6,1.91,6
8941,1,0.96,5,1.38,9
805,1,0.89,1,0.97,8
8326,1,0.97,4,1.53,4
4417,0,0.99,2,1.58,9
8626,1,0.87,4,1.01,8
5142,6,0.84,8,0.24,3
4969,7,0.89,7,1.58,2
3672,4,0.84,8,0.27,1
7293,4,0.98,8,1.71,3
7002,1,0.87,7,0.73,2
2099,7,0.92,7,1.31,8
8445,2,0.92,5,1.51,7
5062,4,0.9,5,0.17,0
9322,6,0.83,5,0.83,1
3265,3,1.0,9,1.25,2
5436,0,0.83,5,1.71,5
8494,7,0.95,8,1.46,4
6692,4,0.96,9,1.8,10
2764,4,0.83,0,0.26,4
4006,5,0.99,9,0.24,5
3242,2,0.9,5,1.46,7
3058,3,0.93,7,0.86,0
551,3,0.93,0,1.02,4
5575,3,0.9,5,1.25,5
5412,6,0.83,8,1.97,10
1588,7,0.95,5,0.23,9
5921,2,0.92,1,0.31,10
5261,1,0.82,0,1.68,5
4410,5,0.94,3,0.14,8
5784,2,0.94,5,0.96,9
713,2,0.91,9,1.57,6
5407,4,0.82,9,0.47,3
7991,2,0.87,8,0.46,6
7421,7,0.81,4,0.69,6
6844,5,0.9,6,0.39,10
2434,7,0.98,5,1.39,10
3302,5,0.8,5,0.48,5
271,5,0.85,8,0.53,7
9987,4,0.96,4,1.19,7
1080,7,0.8,1,1.94,9
5323,5,0.8,7,1.84,5
8796,2,0.92,2,1.74,10
5258,7,0.96,8,1.11,1
7983,5,0.96,4,0.67,4
9778,6,0.96,0,1.44,0
6215,3,0.87,3,0.84,9
5007,7,0.98,8,1.58,9
3986,4,0.8,0,0.13,9
9588,6,0.86,7,1.11,10
8792,6,0.87,7,0.74,8
8706,0,0.83,8,0.57,3
5992,7,0.87,8,1.36,0
6228,6,0.92,5,1.35,2
9259,7,0.9,4,0.17,9
7834,7,0.86,6,1.9,1
2887,5,0.95,8,0.79,8
2654,7,0.94,4,1.84,6
9281,0,0.86,2,1.21,9
4865,1,0.86,8,1.34,9
2515,7,0.86,9,1.92,5
3970,3,0.83,0,1.66,3
3285,0,0.95,0,0.37,10
7741,1,0.81,9,0.11,3
4567,5,0.83,3,0.69,6
2197,7,0.82,1,1.03,7
790,1,0.97,6,1.49,3
3476,3,0.81,1,1.36,6
9857,0,0.93,6,0.69,2
1310,0,0.81,7,1.13,8
865,5,0.96,7,1.34,2
5390,5,0.98,2,1.08,2
3364,5,0.9,8,1.41,9
8216,1,0.96,9,1.02,1
3004,7,0.94,9,1.11,2
8503,2,0.96,9,1.89,7
1232,6,0.95,5,0.84,1
7960,0,0.84,3,1.54,0
2712,2,0.9,7,0.74,4
6582,4,0.99,3,0.73,7
7706,0,0.87,3,1.86,5
422,6,0.99,7,1.43,1
9966,5,0.92,3,1.87,8
947,6,0.89,0,1.99,3
9379,7,0.93,5,0.1,2
1835,7,0.96,7,1.97,3
1565,0,0.88,2,0.29,2
7333,1,0.81,1,0.23,7
4945,4,0.94,5,1.56,0
1309,6,0.99,0,0.77,0
2987,5,0.92,4,1.84,8
387,7,0.84,5,1.13,6
6132,4,0.85,7,0.83,8
9354,4,0.98,6,0.24,2
3259,7,0.8,5,0.98,2
6122,3,0.91,1,0.63,1
4812,6,0.83,7,0.25,1
6575,4,0.86,7,1.37,10
6698,7,0.86,4,1.96,8
3934,3,0.84,2,0.82,1
1440,7,0.96,7,0.66,3
6170,7,0.87,4,0.27,10
4481,4,0.87,2,0.52,3
56,1,0.89,8,0.64,8
3325,1,0.98,8,0.75,2
6778,5,0.94,6,1.3,9
106,6,0.81,7,0.32,1
3202,7,0.81,4,0.21,2
670,6,0.91,4,1.87,8
8935,5,0.98,4,1.62,4
967,5,0.86,1,0.63,4
308,5,0.85,2,1.31,6
2139,5,0.95,7,1.23,0
110,0,0.92,5,1.51,9
3633,4,0.91,8,1.73,4
6729,4,0.83,6,0.78,8
5685,0,0.84,5,1.36,5
6500,7,0.86,3,1.62,7
1916,0,0.84,6,1.43,9
557,7,0.99,3,1.85,7
7620,1,0.8,6,1.04,0
105,4,0.93,4,1.63,7
2048,2,0.9,1,1.83,5
146,3,0.86,6,1.16,3
874,4,0.98,7,0.13,2
299,0,0.93,9,1.65,4
3239,0,1.0,1,1.71,4
8838,1,0.83,5,0.86,6
6383,0,0.82,3,0.54,8
2512,7,0.83,4,1.96,10
6597,7,0.85,0,1.15,0
784,2,0.88,5,1.08,8
4993,2,0.97,7,1.9,2
371,4,0.86,1,0.88,5
487,2,0.98,0,1.71,5
7379,7,0.89,8,1.43,3
3197,6,0.93,1,1.94,1
9553,5,0.85,7,0.91,4
4288,5,0.83,4,1.82,2
2262,2,0.97,1,1.18,3
9149,2,0.82,4,1.0,5
8573,7,0.95,8,0.68,10
239,1,0.92,5,1.15,6
6844,4,0.97,2,1.19,1
1106,0,0.94,7,1.81,10
1387,4,0.86,0,1.44,2
9720,3,0.91,8,1.67,6
1668,5,0.8,8,1.56,4
2692,6,0.9,3,0.63,3
7757,5,0.82,7,0.49,3
1997,7,0.89,2,0.59,8
1426,4,0.82,5,0.38,8
8024,6,0.99,9,0.83,9
6850,7,0.9,9,1.34,6
3248,3,0.98,7,1.12,0
2593,6,0.8,8,1.39,0
1491,4,0.93,7,0.78,2
1225,6,0.86,8,0.49,2
2588,3,0.89,3,0.49,6
7715,2,0.97,9,1.24,1
3065,4,1.0,0,0.41,7
7805,3,0.85,6,0.85,0
833,0,0.99,9,0.5,10
2441,0,0.94,3,1.36,7
4796,5,0.99,0,1.27,8
1647,0,0.91,2,0.82,4
441,4,0.99,6,0.34,10
5957,0,0.98,2,0.5,3
9722,0,0.83,0,1.0,5
2368,6,0.86,6,1.95,5
6697,2,0.85,7,0.61,7
5191,5,0.91,4,0.46,7
4664,7,0.96,5,0.52,0
7063,5,0.95,2,1.45,8
4332,5,0.95,4,1.84,9
9497,5,0.88,2,0.24,0
3035,3,0.83,1,1.52,2
9378,7,0.84,6,1.04,6
3263,3,0.95,9,1.67,4
2108,2,0.83,6,0.9,5
7037,2,0.84,7,0.11,7
4321,1,0.88,0,1.4,3
5939,1,0.81,1,1.64,3
2748,6,0.84,1,1.81,7
4678,2,0.83,2,1.18,2
7973,2,0.99,6,0.33,5
4265,3,0.84,6,0.8,3
3134,6,0.97,6,1.59,5
1466,2,0.82,0,1.04,3
4110,4,0.97,1,1.43,1
2212,7,0.92,7,0.11,9
5540,3,0.97,8,0.24,10
9736,2,0.97,9,1.39,10
1690,3,0.92,6,0.65,2
9764,3,0.98,0,0.84,10
7728,0,0.92,3,1.32,7
7765,6,0.94,9,0.31,0
4542,1,0.88,7,1.68,10
3542,6,0.98,4,0.37,9
819,3,0.96,0,1.49,5
4522,6,0.83,6,0.66,8
1125,5,0.92,5,0.59,0
5661,4,0.98,8,1.66,3
5642,4,0.96,3,1.15,6
1130,3,0.99,3,0.49,5
1703,5,0.85,7,0.1,5
2002,4,0.87,3,1.95,8
6913,0,0.9,2,0.92,7
3879,2,0.85,6,0.86,4
7233,3,0.88,4,0.2,10
9999,0,0.91,8,1.8,10
6332,6,0.84,4,0.37,1
6036,7,0.85,8,0.74,2
6524,6,0.82,5,0.9,9
8112,0,0.94,5,1.64,2
8737,1,0.87,5,0.78,3
2402,1,0.84,6,1.11,1
9482,2,0.9,3,0.91,7
8975,6,0.81,3,0.69,7
540,5,0.98,8,1.9,7
5616,2,0.86,6,1.61,9
2957,4,0.98,9,0.43,4
8078,5,0.9,5,1.15,9
3723,5,0.97,0,1.61,5
5088,5,0.85,6,1.2,5
6461,5,0.84,5,1.04,6
2171,1,0.97,3,0.24,0
3392,6,0.84,7,0.3,9
6943,4,0.95,6,0.57,2
1617,1,0.87,7,1.08,10
9109,3,0.95,8,1.98,2
6459,4,0.98,0,1.62,10
2757,1,1.0,2,0.31,6
6854,2,0.87,1,1.46,5
7710,1,0.87,2,1.64,8
1937,4,1.0,1,0.89,8
3092,4,0.97,5,0.73,8
969,2,0.81,8,1.21,3
7298,7,0.91,1,1.09,2
3204,6,0.84,3,0.6,3
6500,4,1.0,4,0.86,2
5174,1,0.83,4,1.13,6
890,2,0.91,0,1.2,10
8985,5,0.93,5,1.11,2
9174,6,0.99,4,1.71,0
7383,4,0.97,5,0.16,7
3532,6,0.85,3,0.73,5
802,6,0.91,5,1.52,4
8235,0,0.99,8,1.34,7
3350,6,0.95,0,1.84,10
8006,5,0.94,5,1.22,7
9970,3,0.95,0,1.31,2
3202,6,0.86,6,1.44,2
350,4,0.95,3,0.45,9
9760,2,0.85,5,1.53,6
9322,5,0.89,6,0.67,2
9973,1,0.98,4,0.91,8
584,1,0.8,8,0.13,7
3378,4,0.88,7,1.7,7
6029,7,0.85,2,1.91,8
7695,0,0.84,0,0.21,7
6197,4,0.97,9,1.31,3
7084,2,0.94,7,1.93,6
3402,5,0.82,3,1.25,5
3186,0,0.9,6,1.62,0
5286,7,0.89,3,0.32,4
9355,4,0.83,6,0.57,1
6773,3,0.96,0,0.76,8
8491,0,0.87,0,1.96,10
3348,7,0.95,1,1.59,2
789,4,0.84,4,1.78,6
4946,6,0.86,9,1.03,1
2890,4,0.82,5,1.46,6
9570,2,0.83,1,1.49,3
5274,4,0.98,0,1.18,10
3273,3,0.82,8,1.77,5
9070,4,0.82,6,0.4,8
5235,1,0.99,7,0.21,7
9770,7,0.93,5,0.68,8
6903,6,0.82,8,0.27,4
7613,1,0.99,7,0.21,4
2493,4,0.83,3,0.9,3
6746,3,0.95,4,0.48,8
9575,7,0.81,1,1.6,9
4241,7,0.92,0,1.2,7
2323,4,0.91,5,0.79,5
5299,3,0.84,2,0.64,9
1862,2,0.93,3,1.17,5
6621,6,0.92,0,0.92,5
4048,7,0.96,5,0.21,5
7582,6,0.98,7,1.36,6
7321,3,0.9,9,1.05,5
1099,0,0.9,3,0.63,7
5248,1,0.92,9,0.65,6
1735,7,0.95,7,0.96,1
4664,0,0.87,9,1.67,9
5910,7,0.9,2,0.9,3
3417,2,0.92,6,1.7,10
6303,4,1.0,2,0.91,6
7594,3,0.92,5,1.68,1
681,7,0.84,3,1.87,3
8164,3,0.92,5,0.14,1
2071,5,0.96,6,0.22,1
6669,7,0.97,7,0.35,6
8002,2,0.96,5,0.33,10
9922,2,0.98,3,0.96,1
2192,4,0.87,8,1.55,3
8860,4,0.9,6,1.93,6
9805,0,0.96,8,0.89,5
7587,2,0.85,2,1.41,3
8873,3,0.87,4,1.31,8
9165,5,0.97,0,0.85,4
2847,6,0.95,7,1.47,1
2464,2,0.99,0,1.22,6
6838,7,1.0,0,1.54,9
4923,6,0.85,6,0.47,1
4393,6,0.98,7,0.78,7
3184,2,0.82,2,1.38,6
3168,5,0.94,1,0.34,8
2998,3,0.84,6,1.56,5
6522,7,0.86,9,0.35,6
3228,0,0.99,4,0.72,9
6565,0,0.85,0,0.55,8
9921,0,0.93,1,0.22,6
2025,4,0.84,2,0.61,8
330,7,0.82,5,1.83,7
2487,6,0.87,0,0.15,4
1156,0,0.92,7,0.13,6
4478,4,0.85,1,1.44,6
2186,2,0.86,4,0.8,0
7087,6,0.94,7,0.54,3
2318,7,0.82,4,1.07,4
3622,7,0.89,7,0.61,5
4492,7,0.99,5,0.84,6
2512,1,0.88,6,1.46,4
7843,4,0.89,7,0.32,1
8642,6,0.95,2,1.92,4
9547,3,0.96,4,0.18,4
7849,1,0.95,9,1.63,6
5405,1,1.0,6,1.48,2
5394,1,0.81,8,0.64,0
1294,3,1.0,5,0.32,5
2466,1,0.99,9,1.72,6
3176,0,0.97,0,1.39,10
7850,7,0.89,7,0.65,9
9426,6,0.97,5,0.13,7
9630,6,0.84,0,1.88,6
8445,7,0.96,3,0.87,6
8211,4,0.84,5,0.43,6
2760,2,0.96,9,1.83,0
5256,5,0.92,0,0.78,8
8415,0,0.82,9,0.98,8
3,3,0.98,4,1.43,6
8131,5,0.92,2,1.66,8
1260,7,0.93,6,0.29,10
8191,1,0.86,7,1.81,3
4324,6,0.97,2,1.87,6
5774,4,0.91,9,0.59,1
2569,4,0.88,2,1.05,5
1886,2,0.91,2,1.73,1
7061,2,0.94,5,1.03,9
7845,7,0.94,5,1.02,2
6112,0,0.87,2,1.28,10
9492,4,0.88,5,1.56,10
2339,5,0.91,8,1.36,0
9269,2,0.98,7,1.29,6
3759,6,0.95,6,0.81,1
4811,6,0.88,6,1.3,2
9140,7,0.87,7,0.3,0
6792,0,0.9,6,0.88,2
7172,7,0.97,2,0.46,10
2732,7,0.8,7,1.12,3
870,0,0.94,7,0.6,6
5167,0,0.86,0,1.06,5
94,0,0.84,9,1.58,0
2988,6,0.8,4,0.92,10
9968,6,0.98,4,0.52,3
8628,7,0.98,0,0.52,8
4948,2,0.81,5,1.82,2
6652,3,0.9,5,1.58,5
6980,3,0.83,3,0.17,10
6795,7,0.95,5,1.89,1
6525,7,0.93,5,0.31,4
3145,2,0.86,0,1.34,8
3588,0,0.82,4,1.15,1
77,7,0.97,1,0.19,2
9008,4,0.93,6,0.66,1
8960,6,0.8,8,1.57,1
6554,1,0.93,8,0.68,5
8298,0,0.96,8,1.01,5
6695,4,0.92,6,1.43,4
2874,6,0.88,6,0.24,1
3347,7,0.92,0,1.68,0
7025,1,0.92,5,0.18,2
3149,4,0.93,4,0.6,2
9658,5,0.99,7,1.55,8
245,2,0.84,7,1.83,3
2626,6,0.92,3,1.54,8
3850,1,0.84,0,0.53,10
9598,7,0.84,5,1.97,0
9174,3,0.93,9,0.89,2
7738,4,0.98,0,0.82,0
8334,7,0.83,4,1.74,5
893,3,0.99,4,0.23,0
5488,2,0.86,2,1.16,1
7252,2,0.88,4,1.93,8
7311,0,0.83,5,0.29,10
2400,4,0.92,4,1.13,0
4641,0,0.92,0,0.35,3
2961,3,0.89,6,1.79,5
7326,3,0.9,2,1.22,1
1470,2,0.92,6,0.55,0
3375,1,0.92,4,0.68,3
8848,3,0.87,2,1.08,2
8235,3,0.98,5,1.48,6
7924,4,0.93,0,1.03,6
5123,1,0.84,5,0.46,9
9853,0,0.86,3,1.45,10
5388,0,0.96,3,0.32,6
7632,3,0.82,4,1.64,8
7227,4,0.95,8,0.85,8
5109,0,0.87,0,1.34,3
2225,0,0.91,2,0.75,8
2111,5,0.86,3,1.37,10
958,4,1.0,1,1.79,6
7147,0,0.98,8,1.43,5
561,2,0.99,6,1.38,10
9523,7,0.84,0,1.54,8
7414,3,0.97,8,1.05,3
1313,6,0.91,5,0.52,0
1822,3,0.94,1,1.65,5
5647,2,0.84,0,1.33,0
4946,6,0.94,5,0.7,9
5375,7,0.98,6,0.62,8
2652,7,0.85,9,1.05,4
9934,2,0.85,5,0.49,1
4702,1,0.82,6,1.77,7
2878,1,0.85,5,1.6,9
5583,7,0.91,7,0.69,10
5391,1,0.97,1,0.19,5
4084,1,0.86,8,0.2,2
746,1,0.92,8,0.66,10
8750,7,0.9,8,0.38,1
942,6,0.86,6,1.76,9
4024,1,0.9,8,0.9,10
2297,6,0.83,0,0.76,3
940,3,0.93,2,0.51,0
1611,5,0.82,1,1.7,0
6301,7,0.95,0,1.61,4
1726,2,0.84,4,0.83,9
9177,1,1.0,0,0.42,8
9780,0,0.96,2,1.91,4
9529,7,0.87,5,0.7,5
8854,4,0.89,5,1.57,9
7188,2,0.85,2,0.98,8
33,5,0.95,3,1.59,2
5986,3,0.88,6,1.02,3
3415,6,0.95,5,1.86,1
1157,6,0.8,1,1.62,3
3127,4,0.83,8,0.59,7
8253,2,0.87,5,0.92,1
1544,1,0.82,1,0.29,3
272,0,0.92,6,1.82,7
5296,1,0.81,9,0.23,6
4077,2,0.97,9,0.13,8
